0.000000;0.000001;134.217728
0.000000;0.000002;134.209339
0.000000;0.000002;178.942058
0.000000;0.000003;165.175563
0.000000;0.000003;206.468163
0.000000;0.000004;189.464113
0.000000;0.000004;221.040808
0.000000;0.000005;204.499883
0.000000;0.000005;230.061968
0.000000;0.000006;214.724206
0.000000;0.000007;203.617550
0.000000;0.000007;214.723758
0.000000;0.000008;205.250487
0.000000;0.000008;227.736980
0.000000;0.000009;211.898004
0.000000;0.000009;232.133188
0.000000;0.000010;217.279328
0.000000;0.000011;210.055121
0.000000;0.000011;221.724769
0.000000;0.000012;214.722863
0.000000;0.000012;225.458939
0.000000;0.000013;218.699088
0.000000;0.000013;224.482811
0.000000;0.000014;218.362007
0.000000;0.000015;213.018447
0.000000;0.000015;221.539143
0.000000;0.000016;216.324922
0.000000;0.000017;208.757967
0.000000;0.000017;216.213575
0.000000;0.000017;226.819454
0.000000;0.000018;221.879800
0.000000;0.000018;226.023537
0.000000;0.000019;224.235350
0.000000;0.000019;228.142455
0.000000;0.000020;223.669050
0.000000;0.000021;219.602318
0.000000;0.000022;213.567826
0.000000;0.000022;221.724039
0.000000;0.000022;227.558863
0.000000;0.000024;214.722192
0.000000;0.000025;209.609743
0.000000;0.000028;191.066329
0.000000;0.000028;195.615514
0.000000;0.000032;176.264436
0.000000;0.000032;180.270435
0.000000;0.000033;178.935087
0.000000;0.000034;176.432489
0.000000;0.000035;175.283331
0.000000;0.000036;174.195056
0.000000;0.000039;163.660105
0.000000;0.000038;172.182774
0.000000;0.000041;162.289912
0.000000;0.000038;178.935023
0.000000;0.000041;168.531817
0.000000;0.000043;164.023757
0.000000;0.000040;178.935001
0.000000;0.000046;158.538258
0.000000;0.000044;169.210259
0.000000;0.000045;167.574029
0.000000;0.000040;191.716043
0.000000;0.000047;166.218777
0.000000;0.000046;172.445093
0.000000;0.000048;168.252272
0.000000;0.000047;174.393454
0.000000;0.000051;163.048198
0.000000;0.000047;179.843239
0.000000;0.000046;186.351927
0.000000;0.000047;185.293024
0.000000;0.000051;173.894505
0.000000;0.000050;178.934921
0.000000;0.000045;201.656810
0.000000;0.000045;204.497042
0.000000;0.000050;186.603546
0.000000;0.000051;185.624059
0.000000;0.000047;204.367271
0.000000;0.000052;187.142918
0.000000;0.000052;189.605321
0.000000;0.000055;181.258718
0.000000;0.000054;186.817478
0.000000;0.000056;182.742006
0.000000;0.000052;198.544179
0.000000;0.000050;209.609424
0.000000;0.000055;193.716447
0.000000;0.000055;196.050376
0.000000;0.000057;190.913767
0.000000;0.000054;203.370899
0.000000;0.000052;214.229349
0.000000;0.000052;216.691751
0.000000;0.000054;210.465223
0.000000;0.000057;202.143972
0.000000;0.000055;212.387883
0.000000;0.000055;213.792281
0.000000;0.000060;198.895700
0.000000;0.000056;214.721807
0.000000;0.000058;209.861845
0.000000;0.000057;215.620218
0.000000;0.000058;213.401787
0.000000;0.000058;216.489053
0.000000;0.000059;214.288886
0.000000;0.000060;213.866324
0.000000;0.000060;215.147822
0.000000;0.000062;210.592519
0.000000;0.000062;212.657149
0.000000;0.000062;214.721779
0.000000;0.000062;216.786409
0.000000;0.000070;193.541736
0.000000;0.000064;214.321172
0.000000;0.000063;219.601810
0.000000;0.000067;208.226625
0.000000;0.000071;198.149280
0.000000;0.000067;212.047293
0.000000;0.000068;210.954712
0.000000;0.000070;206.322778
0.000000;0.000069;211.749829
0.000000;0.000069;213.607282
0.000000;0.000069;215.464735
0.000000;0.000071;210.758765
0.000000;0.000071;212.560120
0.000000;0.000072;211.522251
0.000000;0.000072;213.299747
0.000000;0.000073;212.265775
0.000000;0.000076;205.298217
0.000000;0.000074;212.305257
0.000000;0.000075;211.986429
0.000000;0.000074;215.757371
0.000000;0.000092;175.226286
0.000000;0.000076;213.712069
0.000000;0.000077;212.727411
0.000000;0.000078;211.766843
0.000000;0.000077;216.051274
0.000000;0.000076;220.443151
0.000000;0.000080;210.887408
0.000000;0.000083;205.157968
0.000000;0.000080;214.082669
0.000000;0.000082;210.664478
0.000000;0.000083;209.785587
0.000000;0.000082;213.785431
0.000000;0.000085;208.087056
0.000000;0.000085;209.594932
0.000000;0.000085;211.102808
0.000000;0.000086;210.248343
0.000000;0.000090;201.656633
0.000000;0.000089;205.798957
0.000000;0.000087;212.362128
0.000000;0.000091;203.760782
0.000000;0.000095;196.424617
0.000000;0.000090;209.310945
0.000000;0.000091;208.522388
0.000000;0.000101;189.087077
0.000000;0.000092;208.602688
0.000000;0.000093;207.839593
0.000000;0.000094;207.091993
0.000000;0.000099;197.430406
0.000000;0.000092;214.721696
0.000000;0.000095;209.056926
0.000000;0.000097;205.752974
0.000000;0.000094;213.362694
0.000000;0.000096;210.982756
0.000000;0.000098;207.668788
0.000000;0.000098;208.974880
0.000000;0.000096;214.988755
0.000000;0.000103;201.301582
0.000000;0.000100;208.331160
0.000000;0.000098;214.199248
0.000000;0.000104;202.683512
0.000000;0.000105;202.062355
0.000000;0.000101;211.429958
0.000000;0.000102;210.708192
0.000000;0.000122;177.187324
0.000000;0.000105;207.401622
0.000000;0.000104;210.053816
0.000000;0.000108;203.819694
0.000000;0.000111;199.285676
0.000000;0.000106;209.896469
0.000000;0.000109;205.110770
0.000000;0.000111;203.177498
0.000000;0.000108;209.744680
0.000000;0.000110;206.820658
0.000000;0.000113;202.717190
0.000000;0.000109;211.432717
0.000000;0.000110;210.762593
0.000000;0.000114;204.389873
0.000000;0.000113;207.247179
0.000000;0.000112;210.153121
0.000000;0.000122;193.962443
0.000000;0.000118;201.708231
0.000000;0.000115;208.262196
0.000000;0.000115;209.375896
0.000000;0.000133;181.820763
0.000000;0.000118;206.046040
0.000000;0.000116;210.966242
0.000000;0.000125;196.691598
0.000000;0.000119;207.621646
0.000000;0.000117;212.530622
0.000000;0.000122;204.446892
0.000000;0.000129;194.479875
0.000000;0.000120;210.239396
0.000000;0.000122;207.592227
0.000000;0.000128;198.927419
0.000000;0.000123;208.467627
0.000000;0.000123;209.103937
0.000000;0.000128;201.926323
0.000000;0.000125;207.960380
0.000000;0.000124;210.592390
0.000000;0.000133;197.567050
0.000000;0.000131;201.057546
0.000000;0.000127;208.477400
0.000000;0.000131;203.379341
0.000000;0.000136;196.828179
0.000000;0.000129;208.371286
0.000000;0.000131;206.312695
0.000000;0.000153;177.538960
0.000000;0.000132;206.388587
0.000000;0.000131;208.865602
0.000000;0.000139;197.963782
0.000000;0.000142;194.546457
0.000000;0.000133;208.757155
0.000000;0.000137;203.518776
0.000000;0.000139;201.646827
0.000000;0.000134;210.136839
0.000000;0.000136;207.764812
0.000000;0.000140;203.016203
0.000000;0.000136;209.645035
0.000000;0.000137;209.120207
0.000000;0.000142;202.652555
0.000000;0.000141;205.275341
0.000000;0.000137;211.920922
0.000000;0.000148;197.087495
0.000000;0.000146;200.535299
0.000000;0.000140;210.332099
0.000000;0.000141;209.816828
0.000000;0.000168;176.901349
0.000000;0.000145;205.716042
0.000000;0.000145;206.259700
0.000000;0.000152;197.725644
0.000000;0.000148;204.331878
0.000000;0.000145;209.247645
0.000000;0.000149;204.414996
0.000000;0.000156;196.171523
0.000000;0.000146;210.511405
0.000000;0.000148;208.324933
0.000000;0.000153;202.346709
0.000000;0.000147;211.415545
0.000000;0.000149;209.568312
0.000000;0.000153;204.855138
0.000000;0.000151;208.615802
0.000000;0.000151;209.463833
0.000000;0.000163;194.630717
0.000000;0.000156;204.379532
0.000000;0.000153;209.361962
0.000000;0.000153;209.871996
0.000000;0.000166;194.360094
0.000000;0.000157;206.400348
0.000000;0.000156;208.165241
0.000000;0.000176;185.230091
0.000000;0.000159;206.339100
0.000000;0.000154;213.558273
0.000000;0.000161;205.178442
0.000000;0.000171;193.908301
0.000000;0.000156;213.082528
0.000000;0.000159;210.053763
0.000000;0.000162;207.132052
0.000000;0.000158;213.262035
0.000000;0.000161;209.950031
0.000000;0.000168;202.064027
0.000000;0.000162;210.294372
0.000000;0.000162;210.774533
0.000000;0.000172;199.256906
0.000000;0.000170;202.524951
0.000000;0.000165;209.446668
0.000000;0.000172;201.487393
0.000000;0.000175;198.924662
0.000000;0.000170;205.536473
0.000000;0.000171;205.138507
0.000000;0.000199;176.791752
0.000000;0.000173;204.074266
0.000000;0.000171;207.384548
0.000000;0.000181;196.615974
0.000000;0.000181;197.323226
0.000000;0.000172;208.467589
0.000000;0.000177;203.017410
0.000000;0.000182;198.399397
0.000000;0.000173;209.250060
0.000000;0.000175;207.700746
0.000000;0.000181;201.566734
0.000000;0.000175;209.163426
0.000000;0.000176;208.757125
0.000000;0.000182;202.620658
0.000000;0.000182;203.324202
0.000000;0.000178;208.397818
0.000000;0.000190;195.997458
0.000000;0.000188;198.917230
0.000000;0.000180;208.322624
0.000000;0.000183;205.495293
0.000000;0.000204;184.996716
0.000000;0.000184;205.821234
0.000000;0.000185;205.452058
0.000000;0.000202;188.863755
0.000000;0.000188;203.685792
0.000000;0.000185;207.527330
0.000000;0.000193;199.725602
0.000000;0.000198;195.084014
0.000000;0.000185;209.602602
0.000000;0.000189;205.786158
0.000000;0.000194;201.136643
0.000000;0.000188;208.454354
0.000000;0.000191;205.741367
0.000000;0.000194;203.364869
0.000000;0.000192;206.052723
0.000000;0.000189;210.112684
0.000000;0.000200;198.982181
0.000000;0.000195;204.746765
0.000000;0.000191;209.762369
0.000000;0.000195;206.059244
0.000000;0.000204;197.538861
0.000000;0.000195;207.371722
0.000000;0.000195;208.027962
0.000000;0.000225;180.830166
0.000000;0.000197;207.312930
0.000000;0.000195;210.253714
0.000000;0.000201;204.405798
0.000000;0.000207;199.136972
0.000000;0.000194;213.006997
0.000000;0.000204;203.420467
0.000000;0.000207;200.992285
0.000000;0.000200;208.579388
0.000000;0.000201;208.226466
0.000000;0.000209;200.765923
0.000000;0.000203;207.530574
0.000000;0.000204;206.945470
0.000000;0.000212;199.867408
0.000000;0.000211;201.377322
0.000000;0.000209;203.826378
0.000000;0.000220;194.249770
0.000000;0.000218;196.749826
0.000000;0.000210;204.728882
0.000000;0.000211;204.410112
0.000000;0.000244;177.360462
0.000000;0.000217;199.974238
0.000000;0.000213;204.382262
0.000000;0.000226;193.090890
0.000000;0.000219;199.985804
0.000000;0.000213;206.185634
0.000000;0.000219;200.936426
0.000000;0.000226;195.355885
0.000000;0.000212;208.924840
0.000000;0.000216;205.824295
0.000000;0.000224;198.731692
0.000000;0.000217;205.873181
0.000000;0.000218;205.334861
0.000000;0.000223;201.516794
0.000000;0.000220;204.718316
0.000000;0.000219;206.193482
0.000000;0.000234;193.511826
0.000000;0.000227;199.963712
0.000000;0.000218;208.854886
0.000000;0.000224;203.871303
0.000000;0.000239;191.792244
0.000000;0.000227;202.216823
0.000000;0.000225;204.713386
0.000000;0.000253;182.644901
0.000000;0.000226;205.198568
0.000000;0.000224;207.518475
0.000000;0.000235;198.372235
0.000000;0.000242;193.037887
0.000000;0.000228;205.298076
0.000000;0.000232;202.473857
0.000000;0.000235;200.348749
